id;from_id;to_id;distance;lead_time_days;connection_type;max_capacity
0a4b0c67-e065-4be2-9815-1eeafadd030a;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;00bf2d7a-687c-40b9-a921-dbd120f07e65;346;2;TRUCK;87
c2da55f4-d987-4f0a-9785-3700760855ab;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;2b015c85-1617-400e-86b1-2f81609d8bac;115;4;TRUCK;196
f6c966d9-8135-4410-8b3d-1ace2094a174;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;e8f1fafb-2104-4328-bf90-f6976a5bdfee;148;7;TRUCK;115
e7e58a73-cd4a-442b-b877-b2d97d21c905;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;afe51ae1-7537-4636-9f6d-f6c313a5c448;582;3;TRUCK;106
594080c2-97d5-42a2-bc8e-0899d3a05998;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;7991c36b-46f8-415a-add7-7e5d72c42c0d;537;5;TRUCK;145
2117ca21-c064-4eee-b626-c0f18598c044;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fdb185d0-df44-4fab-9e03-54f8362f5bee;669;8;TRUCK;163
ee328167-ad79-4342-a845-2086a7ef50f7;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;00bf2d7a-687c-40b9-a921-dbd120f07e65;620;8;TRUCK;87
45bc0d92-da49-4054-aa33-ee3050e21825;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;afe51ae1-7537-4636-9f6d-f6c313a5c448;662;4;TRUCK;106
f73b072a-37a2-4f7c-8a9d-cbd1b14d3abc;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;22f9cec4-232c-44d1-b250-ff977238ae42;411;5;TRUCK;125
e327c787-7242-40f3-ae0c-f94007f04b3b;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;e35ecc84-0c91-4a15-8667-3fcee2dbbf0e;676;2;TRUCK;156
f8f5c871-f752-4c35-8f62-b4cddbef2ba9;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;1033c7f2-ead6-4aaf-ad1c-ef99a471f5a8;659;5;TRUCK;99
e0872e4e-2db6-4586-b603-afb86fdd9980;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fdb185d0-df44-4fab-9e03-54f8362f5bee;528;7;TRUCK;163
016b15de-2c2d-4d0f-b049-d8e881c912f4;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;312;8;TRUCK;84
80dd473a-9848-4e9a-9701-7cce1815fa0d;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;22f9cec4-232c-44d1-b250-ff977238ae42;249;8;TRUCK;125
0f993128-eb30-4c45-b6da-3c8a50529e27;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;538;5;TRUCK;84
4413b9e8-1827-4ee4-b62c-0ffb86f2b484;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;d15a6264-8f41-4211-a6b9-08826870802b;340;4;TRUCK;157
1a0f2050-2b09-4b6a-8a1e-454faa8a967f;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;d15a6264-8f41-4211-a6b9-08826870802b;450;2;TRUCK;157
b8c02776-a1fc-49e5-bec1-76ae50c58eec;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;184;6;TRUCK;84
c1342b45-5876-42e2-8362-a20f8d37cfad;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;2b015c85-1617-400e-86b1-2f81609d8bac;223;4;TRUCK;196
97155829-6031-4ab2-a8f2-87bd5ecc4c73;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;59e66009-e57b-45cb-99fb-c6eff6313f40;623;6;TRUCK;116
6ca1dced-db6b-4ed0-a3cd-017f5b1427ac;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;229;5;TRUCK;126
3cdebefe-7be8-49a2-ba51-feb6e243e44b;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;452;3;TRUCK;137
aafd6133-4d08-4d47-9d02-8c08c50ab072;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;152;3;TRUCK;126
2a291cac-2bf6-4331-ae2c-2949a39dd008;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;592;8;TRUCK;137
e77d43a9-ca39-4c3a-b4d9-a82cb07c2230;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;669;8;TRUCK;126
fe62b08b-9c49-405c-84e3-20ee1f24d5a4;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;161;2;TRUCK;126
7ce09358-8184-4c3d-a504-b1016ebfd4d8;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;340;7;TRUCK;137
96d3a764-c246-4e9a-aded-9c9b0049d0f0;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;187;4;TRUCK;126
0f1db420-8f73-4f3e-9ecb-fa77a61989dc;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;473;2;TRUCK;126
6a149717-7f8d-4847-8636-a62013416a9f;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;172;4;TRUCK;126
fc2bb0dd-5974-4a10-80de-293d8933ede5;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;154;7;TRUCK;137
d6791a3c-42a1-47c3-8e86-68245e4e37b4;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;448;7;TRUCK;126
29eb5f4c-26e6-4137-9dd9-8a34ac6fef76;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;221;7;TRUCK;137
13290111-0b88-4242-bc71-639f3c12deb2;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;177;2;TRUCK;137
2726f58a-638b-45cf-926c-b3590147fbf8;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;276;7;TRUCK;126
81a9eda1-3941-4089-995e-ecfaf02ce23c;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;448;5;TRUCK;137
7b418549-9c46-4819-a174-5abcdc6aac76;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;544;2;TRUCK;126
308d0796-c330-4718-9ade-47af8501226b;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;490;8;TRUCK;137
b7a7ce9e-d957-45e7-b6aa-ed778e3194ff;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;551;7;TRUCK;137
a73aaa22-d890-464e-82f5-df33df3d4787;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;246;8;TRUCK;126
0a29445c-e411-41e1-a7c0-1a4e9314975f;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;182;8;TRUCK;137
f52bfca1-c7ab-4a1e-9248-fbda554fde6e;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;584;6;TRUCK;126
02e1e7a4-2013-48dc-b7d1-dba8b6a062f7;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;220;5;TRUCK;126
edbf2dac-81f2-4019-b09e-44020bc24cd2;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;508;5;TRUCK;126
b9d635eb-b845-4e04-865c-a0b5b2561185;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;388;3;TRUCK;126
4449b527-9875-4bdc-9a7c-2dc22afb834e;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;417;2;TRUCK;137
a5c001b8-8464-4a4c-ada9-fb8a0928a649;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;438;3;TRUCK;126
72da5e9f-2b74-4295-96af-101c308d5c83;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;665;2;TRUCK;137
adc9e88c-9433-4df8-9295-b97979a38aee;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;560;2;TRUCK;126
302d4f21-5284-49a2-9fac-e3657ff17d49;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;672;3;TRUCK;126
a1b0de56-0a0d-4b12-a8c3-62e5dc45b56e;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;445;2;TRUCK;126
0a7e40da-c1aa-4966-ae99-2837b747382f;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;453;7;TRUCK;126
bba68ad7-f0e6-4f99-a6e8-a6f845f81d40;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;566;2;TRUCK;126
cbfd233d-da65-4022-aa06-93a740060e9d;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;429;8;TRUCK;126
f470ab28-526c-4014-a6f0-91b5b72b77aa;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;581;8;TRUCK;126
a0faf64d-1b5d-4698-af2d-6ff6a6893a59;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;527;3;TRUCK;126
0ef81cd4-3cf7-429a-a608-7955a5b68df1;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;149;6;TRUCK;137
bd4b26b1-b148-4f0c-bd61-99ecf85a2c67;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;546;8;TRUCK;126
19fbdf02-89c0-496b-89aa-87e39a97b215;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;570;2;TRUCK;137
fd2c46d5-14e9-4583-8950-467c60a7445c;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;224;4;TRUCK;126
bc748a19-e2bf-4fcb-90ba-174c3d571efc;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;220;7;TRUCK;126
98dd675e-d35c-44dd-9b43-4c2350661c6d;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;116;7;TRUCK;126
46489b27-8a65-48a7-a208-6092ea992bfa;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;537;4;TRUCK;126
699c8449-b0ec-4a90-998d-1ad76191827a;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;477;4;TRUCK;126
62524e89-ad70-48d3-a398-060382393b70;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;492;7;TRUCK;137
00b5a4d7-79c5-4b4a-bd7f-0583e25c7d0d;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;166;4;TRUCK;137
69128d04-03c5-4be2-826f-4b8f0c53e148;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;143;4;TRUCK;126
54fb0fca-eb34-4811-b71e-f32c4074c9a8;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;301;2;TRUCK;137
b5bba47e-caca-4b30-b5fd-9f79cb3a7d0c;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;584;6;TRUCK;126
74cfb0d3-a796-4eef-823a-dbee09fc1f9d;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;408;5;TRUCK;137
5b2f23b2-dc19-41af-84e1-02d2eceb17e1;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;274;4;TRUCK;137
9dd4d553-b6da-4e47-a595-873bac5d46de;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;389;2;TRUCK;137
5d36835c-a58f-4fa9-909b-4e12a841c34d;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;149;2;TRUCK;137
5844737b-de50-4ce5-bab3-10c2e82ad6f0;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;187;6;TRUCK;137
e679322d-4392-4903-b74c-3fb310cd29d0;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;676;3;TRUCK;137
9daab46c-efb2-487f-b826-a77de7710336;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;296;2;TRUCK;126
84357f8a-6305-4dff-8c36-4ba3e88433e1;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;201;2;TRUCK;137
f433b748-3ec6-4146-92b1-b24b997a23c5;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;617;4;TRUCK;137
5ee76e93-ebd0-4578-b521-1392ad154e50;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;479;2;TRUCK;126
13cf21d0-b5bb-49f5-a0b0-f17d9f364f3c;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;661;7;TRUCK;137
8071757a-2500-4729-81d3-d0b530af737a;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;455;6;TRUCK;126
2067f1e3-6b09-47ac-bdf2-68dd6816fc1b;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;220;7;TRUCK;137
2d894b58-fd9d-4e88-b167-82508a788759;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;694;3;TRUCK;126
bbf1d325-44b4-44e0-97c1-9a036693b7a0;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;335;6;TRUCK;126
43a883dc-71d2-448d-aba8-6eeacc94a210;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;668;8;TRUCK;126
5c0d5fd5-316a-4e6a-8937-ec9bd71bc50f;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;390;5;TRUCK;137
e56dbaee-63cc-4669-9a55-bd56869071b2;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;226;7;TRUCK;137
a39ca339-e5f4-4b89-a4b0-e1ab6d573155;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;673;6;TRUCK;126
64c9ab8e-e302-4896-aee2-a22acb55620c;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;688;6;TRUCK;137
7e015de6-42c3-4cdc-ba3b-f70360fefc07;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;572;4;TRUCK;137
5c562b14-2cd6-4dc9-a536-7e102123a936;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;415;4;TRUCK;137
9e5afdcf-ba9b-4f33-9348-b017413c772d;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;613;3;TRUCK;126
cc0910c2-f07b-4fe9-9db4-01b574e998db;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;179;6;TRUCK;126
77713bf2-78f9-435e-a028-30f71d59ca3f;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;515;2;TRUCK;137
56ca437e-f5d1-4534-b4a7-b8ebc2474076;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;600;5;TRUCK;126
11df99f0-6a22-400e-a613-4627b4591daf;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;639;3;TRUCK;137
06fba086-f056-4bb2-b43b-9aee13f16686;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;670;2;TRUCK;126
cdac753d-032a-4acb-9076-3317a174fbfb;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;402;8;TRUCK;137
36455698-bf78-4356-b52f-01b690b3ea07;6c207cdc-ff1a-4c79-a41f-4feed4080709;60aaa8d7-4c8c-4271-8d6d-a8b20f6bc16b;431;6;TRUCK;126
8ae8aa42-5470-4f9c-91a2-7d8094bd1b8d;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;476;6;TRUCK;137
03a0d0d3-30b7-40b8-9722-0a87e7fd9418;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;650;6;TRUCK;137
6eeab79f-e958-410d-9193-e98ca81b77b0;6c207cdc-ff1a-4c79-a41f-4feed4080709;4edb7364-f8dc-46eb-8fa7-d4906a7a2033;385;7;TRUCK;137
8ab0679a-0f8f-4884-bc6c-bb6fc26f292a;f886af95-4229-47c8-b63a-775e6c7afbd7;eb98047e-9f32-4af7-b140-60b685ad7dde;516;3;TRUCK;151
6ca729b2-20a0-4fae-8aa6-0751556366f2;f886af95-4229-47c8-b63a-775e6c7afbd7;d46c5c8a-9793-45f7-9b5d-048dfbf0fc16;657;2;TRUCK;193
1fabebb0-8573-4d8f-a80f-14c4cbbd9273;f886af95-4229-47c8-b63a-775e6c7afbd7;1ca2e409-943c-4c66-a399-5c5afc052a38;578;2;TRUCK;200
07841c02-95cf-405e-88f1-dbb2e2f2c0c6;f886af95-4229-47c8-b63a-775e6c7afbd7;12f20594-ff26-4a87-ae7c-03243a986538;133;8;TRUCK;135
feda9a28-5e17-4a5e-8fed-93a481cfa20a;f886af95-4229-47c8-b63a-775e6c7afbd7;930c2278-66d6-4558-b26b-5ab7aea3a914;123;4;TRUCK;106
943ce458-3a7f-4c56-88f7-1990b21febb8;f886af95-4229-47c8-b63a-775e6c7afbd7;28898363-d564-40fe-a589-22bce4201951;300;6;TRUCK;169
933b3ca2-8d3a-4751-95d4-3c29bcfc775e;f886af95-4229-47c8-b63a-775e6c7afbd7;8e20d8b2-5245-43fd-a0a8-a3f56485f53c;417;4;TRUCK;185
be99d7d9-8bd3-41f5-a492-986b851d4e42;f886af95-4229-47c8-b63a-775e6c7afbd7;eb048a6f-0a07-45c3-b50b-01c10b80f4d3;558;8;TRUCK;86
f72e8468-1bf8-4c6e-bfcc-a5dd7d5e031f;f886af95-4229-47c8-b63a-775e6c7afbd7;823f3570-8e41-4708-8af0-e11fe701828f;398;7;TRUCK;114
79b581b0-b369-456c-9066-1e695507b9a8;f886af95-4229-47c8-b63a-775e6c7afbd7;1ab9b670-228a-421f-bf99-dde217cc48f1;340;3;TRUCK;121
cbc94cc2-e0a9-439c-917a-ca3222365ff6;f886af95-4229-47c8-b63a-775e6c7afbd7;7991c36b-46f8-415a-add7-7e5d72c42c0d;694;2;TRUCK;145
e64fe355-a00b-412e-8ed2-afd2b5d9717a;f886af95-4229-47c8-b63a-775e6c7afbd7;1f10bb7e-a433-47df-b5a3-d3f942ad8d09;140;7;TRUCK;167
8d9ac64b-db1a-473d-b126-fb05b8b0d886;f886af95-4229-47c8-b63a-775e6c7afbd7;256fa900-f1b1-4140-8624-0100e2f6c0e1;680;2;TRUCK;161
2490c962-43d2-4e67-af2d-c5f92231214c;f886af95-4229-47c8-b63a-775e6c7afbd7;78b03a41-7b83-49c4-ac3c-525d813bacc5;183;2;TRUCK;135
5f754dfb-ef52-439a-a4ae-034fcc1672bd;f886af95-4229-47c8-b63a-775e6c7afbd7;c02d9064-5532-45d7-9bba-3391ee2bb683;374;2;TRUCK;134
3db7a2c9-f862-451f-92de-842d9a358cb1;f886af95-4229-47c8-b63a-775e6c7afbd7;a99f95ad-2315-415b-801c-e93f13a798e9;591;6;TRUCK;137
a09110c6-5210-4bff-b6b3-7ef789edb5f0;f886af95-4229-47c8-b63a-775e6c7afbd7;7bd1bd51-f68c-4a6f-8906-93712cdba5e3;508;5;TRUCK;176
19f5f2f4-cccc-4165-9bdc-697bbef6c9d9;f886af95-4229-47c8-b63a-775e6c7afbd7;b90bd28b-8c10-4971-a892-c39398b8693f;540;6;TRUCK;160
016882b1-7c1f-4cdf-9de8-e49def09dbcd;f886af95-4229-47c8-b63a-775e6c7afbd7;fcc2d0db-13c4-4873-a51f-be82a20400ec;573;8;TRUCK;128
0eac824f-0f9f-4155-8fe0-7c9b797537d9;f886af95-4229-47c8-b63a-775e6c7afbd7;50115272-65e5-4dbc-a560-c85c2bb81f08;137;5;TRUCK;152
bcffd97d-bc57-4e9f-87ca-c8d511229a99;f886af95-4229-47c8-b63a-775e6c7afbd7;b0f91a77-a735-47e2-a45f-9cd94b8a4a00;619;5;TRUCK;153
127025ef-340d-4f4a-a79d-af43ce8ca9e2;f886af95-4229-47c8-b63a-775e6c7afbd7;f2ac258e-df9e-4d3b-9aaf-fb64ed8bed88;500;6;TRUCK;146
2f60c126-05e7-4cac-8620-d514de735718;f886af95-4229-47c8-b63a-775e6c7afbd7;2ca0fd22-c598-42be-b10a-fb4b7ce2cbd3;512;8;TRUCK;166
10c109b7-b324-40e4-a8fd-bde751889553;f886af95-4229-47c8-b63a-775e6c7afbd7;097c8c2e-9831-4794-a426-fb1ff45596e2;494;6;TRUCK;175
c221c5f8-d574-424f-9c7b-7c40ad653e11;f886af95-4229-47c8-b63a-775e6c7afbd7;b7754543-934e-4dfd-b591-ebb5dacb3abc;359;5;TRUCK;119
04ac6df6-4e3e-4d5a-a026-c20e2c782c5b;f886af95-4229-47c8-b63a-775e6c7afbd7;2209624e-df95-4813-ae69-391b5b0c4957;637;4;TRUCK;153
0594eba1-ee66-425e-8e2f-80914cf974ee;f886af95-4229-47c8-b63a-775e6c7afbd7;98fe2363-8ce1-43b6-bf47-ce4df26522ed;228;3;TRUCK;90
e60de16c-7221-4286-baf0-bae8840811f1;f886af95-4229-47c8-b63a-775e6c7afbd7;a0c2fd03-f9f9-4e52-9b8a-07a6f91e61da;470;4;TRUCK;172
ebabe758-2646-4a42-afb8-016ad4986cea;f886af95-4229-47c8-b63a-775e6c7afbd7;9d473ff6-0878-4597-af10-0063aadd0d60;385;3;TRUCK;131
9b9f4c56-068b-4e07-8de0-fa4efa7c9dd1;f886af95-4229-47c8-b63a-775e6c7afbd7;e7273918-b832-4276-979b-28a2d36ef74c;366;8;TRUCK;218
d35d36e1-6090-48d3-ac71-a68727f089e0;f886af95-4229-47c8-b63a-775e6c7afbd7;e417c5d8-cafd-449a-93a7-20223ea247fb;246;8;TRUCK;157
8f511472-f3b6-4a22-8212-f3bb4cbdae3f;f886af95-4229-47c8-b63a-775e6c7afbd7;96cb973b-5e75-4733-a27b-28578b3d39a6;613;5;TRUCK;162
1227a1a4-f707-4801-8d7d-a2ffb4b7a0e3;f886af95-4229-47c8-b63a-775e6c7afbd7;550cc291-a705-435a-971a-beb2fb0a3b67;301;5;TRUCK;126
678e7b8b-36d2-49ef-855e-1b5ff6e8eae8;f886af95-4229-47c8-b63a-775e6c7afbd7;b51e9bf2-6ad9-42ca-8ce5-76ebfb972be0;175;4;TRUCK;145
eb60b8da-8972-4c0b-81b7-a25454feb377;f886af95-4229-47c8-b63a-775e6c7afbd7;910514e7-88f7-43c5-b6c8-62806fb8d5b8;547;6;TRUCK;122
a438c6e5-9988-452e-893e-90e1536b2deb;f886af95-4229-47c8-b63a-775e6c7afbd7;b8de749e-1f88-4934-95b2-cf8565064207;384;6;TRUCK;85
56e18054-ec58-4b41-b394-35bfea2af6ea;f886af95-4229-47c8-b63a-775e6c7afbd7;fdb185d0-df44-4fab-9e03-54f8362f5bee;169;5;TRUCK;163
968dfca7-9000-4640-9d01-e3b87b0fb9aa;f886af95-4229-47c8-b63a-775e6c7afbd7;c30f70f9-57b8-4657-b74a-c9b18a85f225;163;8;TRUCK;174
c13fac62-cee0-4464-abcb-dcc3903fea06;f886af95-4229-47c8-b63a-775e6c7afbd7;77ef6846-c2d8-4a6a-9fdc-8ec0609dd98c;324;2;TRUCK;151
1169dcc4-a45a-412c-b379-4b6632b3eb40;f886af95-4229-47c8-b63a-775e6c7afbd7;2f31902f-cb7c-4f07-b7e9-c8d870845a8c;148;5;TRUCK;162
67b918a1-576e-4041-9cb6-6c9ac3f26e22;f886af95-4229-47c8-b63a-775e6c7afbd7;98464ab6-db62-4a92-837c-5ec1c44e11f6;512;7;TRUCK;123
2686c7c7-2165-465e-8197-99b36364626b;f886af95-4229-47c8-b63a-775e6c7afbd7;a21b4d45-ab90-4232-959e-0ea6aad75cd5;422;3;TRUCK;126
e1e8eb11-681e-475d-b1f8-87a78c6bdf77;f886af95-4229-47c8-b63a-775e6c7afbd7;640d2a45-72c1-4013-9f26-aa6930135f0b;522;5;TRUCK;153
306b4d64-f6ae-47dd-9537-bd0d798792a5;f886af95-4229-47c8-b63a-775e6c7afbd7;6e6ddb28-f37a-43e0-a820-8ecd46c9e27e;660;2;TRUCK;141
